Cell_Type,Gene,Metabolite,Metabolite_Production,Gene_Expression,Treatment_Effectiveness
Treated Healthy Cells,Gene_A,Glutamate,1.8847174805626437,2.3099673424247125,27.06480132180208
Cancerous Cells,Gene_B,Glucose,55.9190098263461,51.65124626245746,80.54164506276646
Treated Cancerous Cells,Gene_E,Lactate,45.948979378492155,48.42530562300217,68.34420272750333
Healthy Cells,Gene_C,Pyruvate,49.99166891811598,44.29915386563182,52.290903466860726
Treated Healthy Cells,Gene_E,Lactate,28.58803531508556,30.234376183900892,64.98659624090001
Treated Healthy Cells,Gene_C,ATP,93.66473904442279,98.66387198136391,87.64452455338171
Healthy Cells,Gene_B,Glutamate,30.236080080753343,27.198732298338147,38.64258598464837
Treated Cancerous Cells,Gene_A,Lactate,48.79755017607864,49.00402064405619,76.92501801560286
Cancerous Cells,Gene_E,Pyruvate,46.72295910709869,40.489309682306626,15.890543487549646
Cancerous Cells,Gene_C,Glucose,17.638765029677298,17.02494259617421,70.11855654419016
Treated Healthy Cells,Gene_D,Glutamate,18.159872247738523,20.26188191252786,75.06573624717106
Healthy Cells,Gene_B,Lactate,94.33804344120978,91.83027420097729,44.299769675445525
Treated Healthy Cells,Gene_A,Pyruvate,68.79976012096422,85.82797228559551,79.36221052995774
Healthy Cells,Gene_B,Lactate,18.41078120926771,19.90443058203524,55.7103365877877
Cancerous Cells,Gene_D,ATP,77.33685359789858,87.56626239095135,93.62743976694658
Treated Cancerous Cells,Gene_A,Glutamate,22.208771440845922,20.918613008084254,11.246643596136451
Healthy Cells,Gene_D,Glucose,53.533084704118565,62.65463217476971,13.082142626518179
Cancerous Cells,Gene_B,Pyruvate,7.44561275712629,8.12805233206938,84.24274420445555
Treated Healthy Cells,Gene_C,Lactate,82.09652962657489,88.03696262591181,84.23612745663522
Healthy Cells,Gene_B,Glutamate,4.126808048145294,5.150029946546697,47.12247512082587
Treated Cancerous Cells,Gene_B,Lactate,45.43354212035445,55.494288925113665,96.39622098722307
Treated Healthy Cells,Gene_B,Glutamate,72.08046712518367,77.9711525180385,67.93893186267032
Treated Healthy Cells,Gene_E,ATP,10.385937216770138,11.68347364106812,98.2853246762062
Cancerous Cells,Gene_D,Lactate,34.249880156320394,40.44802675001885,53.23953952013183
Healthy Cells,Gene_D,ATP,3.614696312724232,4.195015149005011,20.16133442480156
Treated Healthy Cells,Gene_D,Pyruvate,77.4388067409988,68.27525773399591,44.43931270291306
Treated Cancerous Cells,Gene_E,ATP,32.99942066572989,30.744959496135195,98.04868419470144
Healthy Cells,Gene_C,Glutamate,55.5841413586152,55.939524463847,37.04139530294075
Treated Cancerous Cells,Gene_B,Pyruvate,108.52805497631984,93.27322704203617,95.70164331348333
Treated Healthy Cells,Gene_C,Lactate,24.830207068522213,30.585810799484236,79.70213476743166
Treated Cancerous Cells,Gene_E,Lactate,4.561130283367192,4.86274716352777,44.21063277929974
Cancerous Cells,Gene_D,Glutamate,76.30225753656502,67.56277676987004,54.187103195758354
Treated Cancerous Cells,Gene_B,Glucose,82.7218357732246,78.68411345141675,60.74390772822955
Healthy Cells,Gene_A,Glucose,114.24258595527616,95.7868559877576,66.57660847303056
Treated Cancerous Cells,Gene_A,Lactate,18.585881492401622,15.78008770256658,7.669921661511969
Treated Cancerous Cells,Gene_C,Glutamate,34.03684343825983,39.21399251161498,93.35880524162133
Cancerous Cells,Gene_D,Glucose,100.35097884009934,84.41404600254748,59.699971310066545
Treated Cancerous Cells,Gene_A,ATP,95.06671026723401,80.68713932688794,93.11492196038196
Treated Cancerous Cells,Gene_C,Lactate,59.32087717450837,62.47957073338625,63.189847128836476
Treated Healthy Cells,Gene_E,ATP,32.13976498744162,26.936854520269392,43.101548900975104
Treated Healthy Cells,Gene_C,Glutamate,23.1300634210077,28.40352906507776,56.69280115363322
Healthy Cells,Gene_C,ATP,13.197641470283921,12.400299462414255,82.9503274040285
Treated Healthy Cells,Gene_C,Glucose,83.56226714812071,92.18536737859097,32.61258314516737
Treated Healthy Cells,Gene_B,Glucose,14.730051146521285,17.293151463944533,95.64600570759187
Treated Healthy Cells,Gene_C,Pyruvate,59.065408902943425,57.288660117990645,46.59551978057364
Treated Healthy Cells,Gene_C,Lactate,53.90876282580604,58.43514169821129,95.62370020973864
Cancerous Cells,Gene_B,Glutamate,39.426926311601804,36.96054411952689,88.07566147432631
Treated Healthy Cells,Gene_B,Lactate,35.81560845897568,35.251846100545514,76.76619564158122
Cancerous Cells,Gene_E,ATP,63.986302552512896,66.85884185582796,46.74377994372061
Cancerous Cells,Gene_D,Glutamate,33.88786788469815,38.829777794853904,58.69451443143201
Treated Healthy Cells,Gene_A,Glutamate,26.544758691946654,25.51153933380007,83.80294123603257
Treated Cancerous Cells,Gene_A,Glucose,45.169425504995516,39.91317024000309,54.40558018647006
Cancerous Cells,Gene_C,ATP,83.99700043903638,80.7662077665546,73.81895765384911
Treated Cancerous Cells,Gene_E,Glucose,100.92055227157063,96.64784551311855,79.06590510067633
Treated Cancerous Cells,Gene_C,Glucose,63.89614202369405,63.59502304538448,51.30952456686847
Treated Healthy Cells,Gene_A,Pyruvate,74.71382090051051,78.21012254841064,53.62475183536688
Healthy Cells,Gene_B,Glucose,52.37578960859811,53.28248613126102,19.78347172218824
Treated Healthy Cells,Gene_D,Lactate,74.71739496413228,62.482314209343784,24.473917770708418
Healthy Cells,Gene_E,Glutamate,108.67643029516162,98.80866567365598,90.49431831942118
Healthy Cells,Gene_B,Glucose,42.624124831543824,43.84188647019115,84.03296126633181
Treated Healthy Cells,Gene_D,Lactate,6.5122971322253305,6.625469695419994,1.0122558540114013
Treated Healthy Cells,Gene_E,ATP,95.68660493676744,95.70069178193546,86.93875859880623
Healthy Cells,Gene_E,Glutamate,84.36001165669171,79.30617209035476,2.523488558680209
Treated Healthy Cells,Gene_A,ATP,39.288669256263375,39.83103678635713,45.82804029423283
Healthy Cells,Gene_B,Lactate,105.5555631639793,98.23950536227687,6.743272611090267
Treated Cancerous Cells,Gene_E,ATP,32.1927062589174,34.55357503486262,96.8823138457169
Treated Healthy Cells,Gene_E,ATP,35.88190769489691,37.21201960080287,97.23192558042162
Treated Cancerous Cells,Gene_D,ATP,69.8521194933399,60.97313531899208,61.08709419666172
Cancerous Cells,Gene_A,Glucose,25.55716715879192,27.43473861553567,39.22049108235336
Treated Cancerous Cells,Gene_C,Glucose,82.83483885080634,69.85714851307327,51.199275019457936
Treated Cancerous Cells,Gene_A,Glucose,13.282721659224746,15.285030395050592,76.22993204819157
Healthy Cells,Gene_C,Glutamate,9.686327119619763,10.802531935815352,22.31929597201837
Treated Cancerous Cells,Gene_B,Lactate,52.71072465439762,53.48780075641556,44.17224912169294
Treated Healthy Cells,Gene_B,Glucose,62.157714975949105,55.54936823944011,73.72686902530849
Healthy Cells,Gene_E,ATP,11.653454910608213,10.665506962969062,39.539247783712725
Cancerous Cells,Gene_B,ATP,83.86274059280744,96.4176261131151,3.1996522092696433
Treated Healthy Cells,Gene_E,ATP,51.29046730627658,57.328665760708375,50.739441905511974
Cancerous Cells,Gene_A,ATP,15.55819304915619,15.103499249692609,73.74111625395466
Treated Cancerous Cells,Gene_B,Pyruvate,28.59247608137305,31.1442524332299,97.68164091845601
Treated Healthy Cells,Gene_A,Glutamate,77.53710407701314,80.02342139331627,3.7046153197350717
Treated Healthy Cells,Gene_A,Lactate,52.042578784864425,52.32315278655319,53.992060215097716
Cancerous Cells,Gene_B,Lactate,19.524124065207097,18.814834854655558,44.99386621389575
Treated Healthy Cells,Gene_A,Glucose,9.260732591077705,10.284897206180476,24.244878929093993
Treated Healthy Cells,Gene_B,Pyruvate,37.27301695708785,43.07744122374848,63.776272004723765
Treated Healthy Cells,Gene_B,Lactate,32.37242267033873,33.74147086864342,16.362249285578212
Treated Cancerous Cells,Gene_B,Glutamate,54.62548516821293,65.59173524819735,28.386476731485278
Cancerous Cells,Gene_C,ATP,93.5152744514005,92.52469869511654,78.17573901751244
Treated Healthy Cells,Gene_A,Glucose,28.13824790332223,24.77302857741588,46.04117400255549
Healthy Cells,Gene_D,Glutamate,72.48879550989018,85.52339332828451,99.36706469198847
Healthy Cells,Gene_B,Lactate,77.78752502102111,92.04619784452005,38.64607441487941
Healthy Cells,Gene_A,Pyruvate,75.05447448167634,90.20025994699014,46.32610661002163
Healthy Cells,Gene_E,Glucose,108.45536691245903,95.20773299454353,30.025776208853404
Treated Cancerous Cells,Gene_B,Lactate,70.08718128502376,84.21086221292752,23.629360619104546
Treated Healthy Cells,Gene_B,Glucose,70.82571862531633,59.34860053966702,92.2281411194817
Cancerous Cells,Gene_D,Lactate,38.66211521324311,40.98460987102419,74.88266401287311
Treated Healthy Cells,Gene_C,ATP,45.80095640911957,49.16877860337713,33.340253220141335
Treated Cancerous Cells,Gene_C,Pyruvate,73.00733328961682,87.26121748775853,70.01559896457246
Healthy Cells,Gene_B,ATP,31.1723226428886,30.139837741718246,96.57837504365607
Treated Cancerous Cells,Gene_A,Lactate,16.47327930023213,15.926169434109438,7.404796561391391
Treated Healthy Cells,Gene_E,Glutamate,14.047031471060006,14.081921813379516,26.45044043708593
Cancerous Cells,Gene_E,ATP,76.44804820517585,82.69946099050004,20.05785491950014
Treated Cancerous Cells,Gene_A,Glutamate,72.14561778799285,76.14856863300977,86.97831636444101
Cancerous Cells,Gene_B,Lactate,46.19150810975841,49.76453410463415,17.919032955151604
Treated Cancerous Cells,Gene_E,Pyruvate,26.67513312018838,27.487142809215314,30.807599598966405
Cancerous Cells,Gene_C,Glutamate,63.47305898412197,67.76131755426114,54.38607733261848
Cancerous Cells,Gene_A,Lactate,4.113136713465666,3.843309743246981,62.10943555869497
Healthy Cells,Gene_D,Glutamate,52.18118929675837,56.82278156666614,80.81837625326558
Cancerous Cells,Gene_B,ATP,37.46532476249441,39.842516873946366,40.73232465539037
Healthy Cells,Gene_A,Lactate,95.26151644414621,97.78596338119685,53.42447226538928
Treated Healthy Cells,Gene_E,ATP,40.68525471242099,50.7560249110526,96.54620750442054
Treated Healthy Cells,Gene_B,Glucose,55.05187368741799,55.22677524502678,29.736173664340626
Healthy Cells,Gene_C,Lactate,64.278472129983,71.23626634428192,24.809421116532484
Healthy Cells,Gene_B,Glutamate,39.85136071835395,48.45384811256467,71.05991913417515
Treated Cancerous Cells,Gene_B,Glucose,26.148961349953026,22.456861927675142,77.11362712004718
Treated Cancerous Cells,Gene_C,ATP,49.91136544506176,53.727784654844804,41.47789031803083
Treated Cancerous Cells,Gene_C,ATP,91.6350717045136,94.42688708907204,21.297891822189065
Treated Healthy Cells,Gene_B,Glutamate,46.358361117031876,40.991098816847185,77.89226558113923
Treated Cancerous Cells,Gene_C,Glucose,58.90554101463267,67.9640954999673,67.04928952790381
Cancerous Cells,Gene_A,Pyruvate,111.50797858610437,97.8034188885685,87.62278012802393
Cancerous Cells,Gene_C,Glutamate,74.41541402959771,82.99223129834905,84.43264643271213
Treated Cancerous Cells,Gene_C,ATP,68.25057369682308,65.90341330833238,20.519518450423334
Cancerous Cells,Gene_B,Lactate,79.06599426349965,73.59964883305143,83.23391800886803
Treated Healthy Cells,Gene_A,Glucose,108.81987582244615,93.6483248017075,17.517374111890373
Cancerous Cells,Gene_D,Pyruvate,100.10744211649687,95.97521044003567,86.37039037779056
Treated Healthy Cells,Gene_D,Lactate,95.08413726814699,96.89681303219957,77.03209340326784
Healthy Cells,Gene_E,Glucose,64.37275143098225,62.5641628202522,56.986107428239855
Healthy Cells,Gene_C,Glutamate,33.88667109520349,38.471164986523654,64.22216758104462
Healthy Cells,Gene_C,Glutamate,14.322346463525259,13.315312895629994,10.407927087475821
Healthy Cells,Gene_A,Glucose,33.72589950803875,38.55480013404029,3.988518148633202
Cancerous Cells,Gene_D,Pyruvate,96.45482339675314,94.2955454735619,33.06467417339086
Treated Cancerous Cells,Gene_E,Glucose,94.2332003377714,88.97970805923896,82.14058114171901
Cancerous Cells,Gene_A,Lactate,60.714843548538745,52.365966206287865,46.57855731799726
Treated Healthy Cells,Gene_C,Lactate,52.63079160353111,53.700728659392404,22.33940300532069
Cancerous Cells,Gene_D,Glutamate,34.294276424018975,30.89203495949695,83.45488999148158
Cancerous Cells,Gene_E,Glucose,39.406388356104685,45.450789007048144,22.862725864897293
Treated Healthy Cells,Gene_B,Glutamate,61.61965307475233,71.4448493939395,81.54937232409418
Healthy Cells,Gene_D,Pyruvate,40.642251871016605,40.24307256477919,45.297953091814826
Healthy Cells,Gene_E,Lactate,19.522807610169973,18.798387207603383,46.34948872672818
Healthy Cells,Gene_A,ATP,56.949074664590704,54.08595788250777,27.27196098582422
Treated Cancerous Cells,Gene_B,ATP,24.748068339598355,22.533691145432797,90.01740208993525
Treated Healthy Cells,Gene_E,Glucose,89.43692761708918,97.42875560126001,8.878527569413407
Treated Healthy Cells,Gene_E,Glucose,40.94833890539898,39.03399140119541,14.44063013035245
Cancerous Cells,Gene_C,ATP,79.6189404482032,90.96649716091162,63.58847682462078
Treated Cancerous Cells,Gene_D,Glucose,20.020152069261712,22.55539966036243,85.01152657563482
Healthy Cells,Gene_C,Lactate,15.6461383371605,18.920900530577644,9.54512501852276
Treated Cancerous Cells,Gene_B,Pyruvate,67.78511052247212,61.690112903973734,73.37522494166082
Treated Healthy Cells,Gene_E,Pyruvate,78.15591482288083,77.93790783033207,74.25115331394863
Treated Healthy Cells,Gene_C,Glutamate,50.740973810190305,56.67645638523757,58.15227301649281
Cancerous Cells,Gene_D,Lactate,23.49649582539407,22.97956836052594,48.672804816966305
Cancerous Cells,Gene_B,Glucose,3.568497296124788,3.789436288399606,32.10877593075345
Treated Healthy Cells,Gene_A,Glucose,70.16860683616757,61.82888211910051,35.14617924326665
Healthy Cells,Gene_C,Glutamate,13.251259344528618,13.10372253655483,67.44334724154709
Healthy Cells,Gene_B,Glutamate,27.863324409138425,34.31763870323312,6.528729121391031
Treated Cancerous Cells,Gene_A,Glucose,80.69127531057019,67.57847536712315,58.49349875446256
Treated Healthy Cells,Gene_C,Glucose,8.133195180561303,9.802344058293189,27.87321924528471
Treated Healthy Cells,Gene_B,Lactate,13.72258675892829,12.72514797839558,46.66059119439425
Healthy Cells,Gene_B,Glutamate,6.011852953657976,6.166620730740413,55.89796184501985
Healthy Cells,Gene_C,Lactate,89.61994085412606,99.60791289068266,88.56593436343312
Treated Healthy Cells,Gene_B,Glucose,41.439792187719746,38.707676860158124,57.907488833235476
Cancerous Cells,Gene_E,ATP,77.02510200343298,90.57951677346345,22.7159571639019
Treated Healthy Cells,Gene_C,ATP,33.56560726961782,29.35856384242821,7.945945317237701
Treated Healthy Cells,Gene_B,Glucose,67.80666883702865,75.32025651404958,62.698839959097164
Healthy Cells,Gene_A,Glutamate,20.69262650082656,21.90666163123789,54.50483963511391
Healthy Cells,Gene_A,ATP,52.47645502674409,49.83247096482503,67.17978965760621
Cancerous Cells,Gene_E,Glutamate,66.00321073629851,82.46157392957795,45.9396579137337
Cancerous Cells,Gene_C,ATP,80.74359014983138,81.63343988950827,82.5125847333028
Treated Cancerous Cells,Gene_B,Glutamate,91.95384438385977,79.42807173626744,92.0179682238633
Treated Healthy Cells,Gene_B,ATP,88.3180241985558,82.37344130385529,4.00044222236271
Healthy Cells,Gene_A,Glutamate,20.19898950818859,21.147228130587926,74.4086536163121
Cancerous Cells,Gene_E,Lactate,51.31599804673469,48.221627256038644,3.516054474684216
Treated Cancerous Cells,Gene_A,Glutamate,56.9543498923925,48.487147459715864,44.50966868725447
Treated Cancerous Cells,Gene_A,Lactate,77.92984305901724,89.05024873479125,46.160321677131996
Healthy Cells,Gene_E,Lactate,30.06692445728949,29.68918293994288,69.62183975250302
Healthy Cells,Gene_C,Glucose,83.26595518808693,93.14958933890483,35.24032982009469
Treated Cancerous Cells,Gene_B,Lactate,51.466891911918694,45.0795736306099,82.09013383182186
Cancerous Cells,Gene_C,Pyruvate,72.9009637406149,66.97870031774188,34.28640579458624
Treated Cancerous Cells,Gene_D,Lactate,30.12648044669538,26.888311227933436,34.25178883414874
Treated Healthy Cells,Gene_D,Glutamate,48.30048765840178,41.02981068313073,22.276066765864698
Treated Healthy Cells,Gene_D,Lactate,63.37979400568779,70.98009320691403,68.38689978380847
Healthy Cells,Gene_E,Glutamate,42.0189959860027,51.27471418510093,7.658722741705981
Cancerous Cells,Gene_A,Glutamate,85.28649785471315,93.07080116883338,36.305508588476755
Cancerous Cells,Gene_C,Pyruvate,70.73861924223645,73.71249658974774,26.689074614956276
Treated Healthy Cells,Gene_B,Lactate,59.265914992760266,56.44029255105999,22.933563510141518
Treated Cancerous Cells,Gene_D,Lactate,99.22560094380442,88.66697566522082,6.098331717394123
Healthy Cells,Gene_C,ATP,62.55706363025604,66.55563887887443,19.038311572480715
Treated Cancerous Cells,Gene_D,ATP,64.04580961834247,64.73204734204323,44.62444101987014
Treated Cancerous Cells,Gene_D,Glucose,27.450371350403785,24.63713331476273,50.37414552673566
Treated Cancerous Cells,Gene_B,Glutamate,35.14746192723755,39.48569655282109,26.950467378979337
Cancerous Cells,Gene_E,Pyruvate,60.598973786613065,68.33036526040215,65.0243508466567
Treated Healthy Cells,Gene_A,ATP,92.3622607771672,89.17917114831579,33.57933376569746
Cancerous Cells,Gene_E,Lactate,30.74766314101409,31.55474736449152,36.72458382496201
Treated Healthy Cells,Gene_C,Glucose,25.4177944659108,21.54856219429847,78.26243341211074
Healthy Cells,Gene_E,Pyruvate,55.97438221264388,59.36959788158558,55.19667214249021
Healthy Cells,Gene_C,Lactate,7.417365144349616,6.719709810271313,95.31748511940243
Treated Cancerous Cells,Gene_C,Lactate,73.82909935671815,71.45417014500052,35.93012012651382
Treated Healthy Cells,Gene_A,Glutamate,57.78606561467122,70.31385432874808,82.78404959944035
Treated Healthy Cells,Gene_B,Glutamate,29.595442600872634,35.49660309861551,73.8337535807765
Treated Healthy Cells,Gene_A,ATP,78.66834255316141,89.26776533449016,89.0188927441895
Treated Cancerous Cells,Gene_E,ATP,43.050033225395964,50.21811415391275,95.6791372923081
Treated Cancerous Cells,Gene_C,Lactate,60.169058606231054,64.57649506929368,0.7676518076821015
Healthy Cells,Gene_D,Lactate,21.620023278032196,20.957848193833783,8.82977478675161
Cancerous Cells,Gene_D,ATP,43.4428342362613,41.734033516000004,67.43388212275086
Treated Healthy Cells,Gene_C,ATP,89.26945312277584,86.2417540269768,39.01998596966062
Treated Healthy Cells,Gene_A,Lactate,18.036904988845077,21.29395476323428,81.91251017427466
Cancerous Cells,Gene_B,Pyruvate,40.62325685787839,39.05743775924688,1.197982966607125
Treated Healthy Cells,Gene_A,Lactate,30.659358508721635,31.807654442812993,80.69774029964304
Treated Cancerous Cells,Gene_C,Pyruvate,17.547232996741286,15.111018486478011,13.524199830365225
Treated Cancerous Cells,Gene_C,Pyruvate,33.74615995666426,28.971791812753555,29.024904396262798
Treated Healthy Cells,Gene_B,Lactate,25.77416571881374,23.277228357521672,96.90782002607547
Treated Cancerous Cells,Gene_E,Glucose,99.86290188838835,92.35936304613274,5.159811354816812
Treated Cancerous Cells,Gene_E,ATP,62.69386525656683,74.1078804542796,34.90406124526739
Treated Healthy Cells,Gene_B,Glutamate,26.359005512642117,31.610158178282433,8.452877564350647
Healthy Cells,Gene_E,Lactate,86.74077200169404,76.33390532427097,85.36044060133682
Cancerous Cells,Gene_D,Pyruvate,2.1493606475532436,2.2139953033871396,70.3016122537423
Treated Cancerous Cells,Gene_E,Lactate,51.62811251781847,52.652471077113994,80.03373878157292
Healthy Cells,Gene_E,ATP,28.516041631801144,25.03345637346731,52.72795117619727
Treated Cancerous Cells,Gene_E,Pyruvate,11.987496733712383,11.432207180851417,35.772001967147126
Treated Cancerous Cells,Gene_D,Glutamate,77.04278943479564,88.37585283384885,0.2273619605126065
Cancerous Cells,Gene_E,Glutamate,17.629782333118246,19.934053426257258,27.79273120429142
Treated Cancerous Cells,Gene_D,Glutamate,66.00106851620103,82.23910929462824,51.455354676611464
Cancerous Cells,Gene_B,Glucose,44.804414160616176,41.32226774917712,66.43620364760835
Cancerous Cells,Gene_A,Pyruvate,1.4208521848811388,1.429077004070034,22.893742145875674
Cancerous Cells,Gene_B,Pyruvate,86.43781645625735,73.25328293010253,13.890084628813426
Healthy Cells,Gene_A,Glucose,64.74112071826747,59.635975821936796,20.161486202987145
Treated Healthy Cells,Gene_B,Pyruvate,28.953840473817568,34.41718831678193,35.407605169112
Healthy Cells,Gene_A,Glucose,24.34292836235762,28.15459339262634,14.837829120147628
Treated Healthy Cells,Gene_A,Lactate,7.37420889229787,7.369125237043472,15.681733442111167
Treated Healthy Cells,Gene_C,ATP,110.1420561620654,94.14255948352722,4.375170000675532
Cancerous Cells,Gene_A,Glutamate,44.40432282041615,49.398488469208566,85.67251943544528
Treated Cancerous Cells,Gene_A,Glucose,9.666255345646531,8.552451757610802,21.975862406074242
Cancerous Cells,Gene_C,Glucose,80.34496613087128,86.86797177444706,82.19024390612871
Treated Cancerous Cells,Gene_E,Glucose,25.316905413363312,27.88331728178167,43.83093861372386
Treated Healthy Cells,Gene_E,Lactate,23.629257727061024,20.360271573465482,63.24378147136092
Cancerous Cells,Gene_C,Glucose,23.005872341781465,28.093743834221875,7.570213615819532
Treated Cancerous Cells,Gene_D,ATP,60.08713796855067,56.45714586071114,58.35804987801847
Healthy Cells,Gene_A,ATP,6.052392133848641,7.40564844970365,28.999540317330176
Treated Cancerous Cells,Gene_A,Glutamate,53.97149220005749,48.17569091226764,9.520995315119574
Cancerous Cells,Gene_C,Lactate,101.37681618230314,89.57434451243125,90.82324961678356
Healthy Cells,Gene_C,ATP,21.777900960223246,18.817159584612387,60.36280423494909
Treated Cancerous Cells,Gene_D,Pyruvate,28.9603393325424,33.11887721522439,24.170762724401897
Treated Cancerous Cells,Gene_E,Pyruvate,33.66241537096713,39.61219650516527,41.9648010722407
Treated Cancerous Cells,Gene_B,Pyruvate,58.704963853068165,58.62207115272452,35.69001340797053
Treated Cancerous Cells,Gene_E,Glucose,83.52831735667117,91.92542465263115,70.05796658578214
Treated Cancerous Cells,Gene_A,Glucose,41.13146164578368,39.45392082424255,60.7433176027494
Healthy Cells,Gene_C,Pyruvate,6.9533106355599825,6.915284067776362,1.9782176061886814
Treated Healthy Cells,Gene_D,Glutamate,29.852125575800766,34.79508614309924,19.78269896046735
Healthy Cells,Gene_E,Glutamate,20.82781448185578,19.00854125998448,47.812797224086154
Healthy Cells,Gene_D,Glucose,73.09740408139528,65.17744788191034,44.54857922537906
Healthy Cells,Gene_E,Pyruvate,3.468195535552056,2.9262109167332184,51.66748819435305
Treated Healthy Cells,Gene_A,Glutamate,27.973183795221203,29.192997107307338,71.48108333063146
Cancerous Cells,Gene_B,Glucose,50.978846150268055,54.51735072326199,68.2008998498227
Treated Healthy Cells,Gene_D,Pyruvate,24.31957692637507,27.733420604955427,37.28134221419914
Healthy Cells,Gene_D,Lactate,48.06585436131024,55.09952833452542,87.75816279385951
Treated Cancerous Cells,Gene_B,Pyruvate,10.650136491445156,11.471232218718319,6.293257044851874
Treated Cancerous Cells,Gene_D,Pyruvate,112.4509260463489,94.28054879896224,58.450989511172644
Healthy Cells,Gene_D,ATP,24.346091646890574,29.090680732988673,94.96854925695297
Treated Cancerous Cells,Gene_E,ATP,83.415876040266,92.30008393898834,54.90814378253213
Healthy Cells,Gene_E,Lactate,27.18742750967727,32.58354395041454,45.5106300812856
Treated Cancerous Cells,Gene_B,Lactate,71.10465611013662,78.18401911729877,13.391758869642445
Treated Healthy Cells,Gene_A,Pyruvate,20.604911176914978,24.618735746125296,81.01890952716113
Cancerous Cells,Gene_D,Glutamate,67.19949106165159,66.97689023896012,37.379489004091205
Cancerous Cells,Gene_A,Lactate,31.573410404437432,32.371621382276714,70.1245909484688
Treated Healthy Cells,Gene_B,Pyruvate,44.27750292310374,50.91591292096588,19.7546880407057
Treated Healthy Cells,Gene_B,Glucose,58.61665292576948,67.38141457636807,4.186320293214907
Healthy Cells,Gene_E,ATP,61.85878761072409,58.88825052029606,30.546745252800058
Healthy Cells,Gene_D,Glutamate,55.026068058945484,57.62805932836943,28.141386145689083
Healthy Cells,Gene_C,Pyruvate,5.402104068784073,6.568083565761729,87.34752535272743
Treated Cancerous Cells,Gene_B,Glucose,29.094092883236257,24.90768321715918,86.46737785847539
Healthy Cells,Gene_D,ATP,55.00985286496803,57.18392898565416,53.38942226013806
Treated Healthy Cells,Gene_A,Glucose,1.898430198724307,1.831720721572505,1.8998945572193615
Cancerous Cells,Gene_E,Pyruvate,28.92847715560148,25.064425511597964,22.832466292047606
Treated Cancerous Cells,Gene_A,Lactate,22.02157539767858,22.918523943119673,63.90125942134331
Healthy Cells,Gene_B,ATP,28.190365821336027,24.985611016083443,10.140840143036755
Treated Cancerous Cells,Gene_B,Glucose,62.44675921521507,53.56094995666537,70.06222647194471
Treated Cancerous Cells,Gene_A,Lactate,50.60884097033258,58.19603540191925,1.1962262958743475
Healthy Cells,Gene_B,Glutamate,105.17079379525947,90.89979943728113,68.25367753692704
Treated Cancerous Cells,Gene_D,Pyruvate,32.732845726475205,38.60310490262192,84.45392428593794
Cancerous Cells,Gene_B,Pyruvate,84.3234036538139,92.65789171431258,46.92177196461162
Treated Healthy Cells,Gene_E,ATP,73.23302619719433,65.19543449841703,82.90809901100377
Treated Healthy Cells,Gene_D,Glucose,105.89359632891184,91.26603959005557,78.15277332438696
Cancerous Cells,Gene_C,Glutamate,89.48619188584922,83.34721016800484,67.14191501676771
Treated Cancerous Cells,Gene_B,ATP,57.88965202249349,68.75824434076875,44.51492813978336
Healthy Cells,Gene_B,ATP,35.938097369862184,35.610589951895946,27.190404440149386
Treated Cancerous Cells,Gene_E,Glucose,24.811558470530144,24.11104476852185,86.08639621688687
Cancerous Cells,Gene_E,Glutamate,20.298642439677778,22.23914355120322,64.85903796629484
Treated Cancerous Cells,Gene_A,Glucose,113.92934429692939,95.21738374562813,79.80168352505763
Treated Healthy Cells,Gene_A,Pyruvate,89.55487466908332,95.8573843129358,55.196692772889186
Treated Cancerous Cells,Gene_A,Lactate,64.0824800106485,72.48313735243089,17.18664344939247
Cancerous Cells,Gene_E,Pyruvate,74.5971899191107,88.37959840764773,97.94379395135363
Treated Healthy Cells,Gene_A,Pyruvate,87.43334130484486,91.89961630790606,18.27387514576374
Treated Cancerous Cells,Gene_A,ATP,55.09703106301046,51.15561965193122,91.12415010249033
Treated Cancerous Cells,Gene_C,Pyruvate,56.147781854491626,62.90596906251722,20.8138646044974
Treated Healthy Cells,Gene_A,Glutamate,46.390363930072034,41.875449792021456,37.37494417464359
Healthy Cells,Gene_B,Pyruvate,35.745828343383415,41.84907642852631,44.008344453742666
Treated Healthy Cells,Gene_E,Glutamate,3.751381742974658,3.842891864461462,92.13759895281451
Healthy Cells,Gene_D,Glucose,46.893908908343555,43.38214604848055,88.81985709130635
Cancerous Cells,Gene_C,ATP,57.524365085537006,67.34898115131833,82.3220977952436
Cancerous Cells,Gene_E,Glutamate,43.84972331907049,42.19821661065711,37.66751474957343
Treated Healthy Cells,Gene_E,Pyruvate,97.67333027806312,87.24096768769564,0.4493246828920161
Treated Healthy Cells,Gene_B,ATP,34.52733616266864,33.25629524070182,68.15833201075193
Cancerous Cells,Gene_A,ATP,13.329046933740697,13.268204656084947,41.09538344652039
Healthy Cells,Gene_B,Glutamate,92.13786677176687,81.15586907290594,75.70581928374355
Cancerous Cells,Gene_A,Glutamate,80.48071320876545,67.3947918328592,79.48520460835502
Treated Healthy Cells,Gene_A,Lactate,21.099358756708334,24.181948232058183,43.97234029174242
Cancerous Cells,Gene_E,Lactate,57.75104500999303,53.645125604223296,74.81025653169485
Treated Healthy Cells,Gene_A,ATP,33.44468416096734,40.185233859379245,83.99372805196774
